,Country Id,SMS ID,Period Group,Period ID,Planned  Audit Date,Visit Audit date,LAD
1294,32,4700048450,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1295,32,4700002544,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1296,32,4700017838,3,MONT_1201, 12/17/2021, 12/14/2021, 12/14/2021
1297,32,4700034904,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1298,32,4700041953,3,MONT_1201, 12/07/2021, 12/15/2021, 12/15/2021
1299,32,4700004329,1,FOOD_1197, 11/02/2021, 11/02/2021, 11/02/2021
1300,32,4700033465,1,FOOD_1197, 11/26/2021, 11/26/2021, 11/26/2021
1301,32,4700027648,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
1302,32,4700023534,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1303,32,4700000836,1,FOOD_1197, 11/16/2021, 11/16/2021, 11/16/2021
1304,32,4700034805,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
1305,32,4700005370,3,MONT_1201, 12/21/2021, , 12/21/2021
1306,32,4700039616,1,FOOD_1197, 11/10/2021, 11/10/2021, 11/10/2021
1307,32,4700019399,3,MONT_1201, 12/28/2021, , 12/28/2021
1308,32,4700010175,1,FOOD_1197, 11/23/2021, 11/23/2021, 11/23/2021
1310,32,4700001665,1,FOOD_1197, 11/04/2021, 11/04/2021, 11/04/2021
1311,32,4700023273,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
1312,32,4700022941,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
1313,32,4700003395,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1314,32,4700034564,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1315,32,4700022554,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1318,32,4700023264,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1319,32,4700033920,3,MONT_1201, 12/02/2021, 12/01/2021, 12/01/2021
1320,32,4700033541,3,MONT_1201, 12/16/2021, , 12/16/2021
1321,32,4700029398,3,MONT_1201, 12/20/2021, , 12/20/2021
1322,32,4700022706,3,MONT_1201, 12/14/2021, 12/16/2021, 12/16/2021
1323,32,4700039528,3,MONT_1201, 12/23/2021, , 12/23/2021
1324,32,4700008956,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1326,32,4700006915,3,MONT_1201, 12/29/2021, , 12/29/2021
1327,32,4700034302,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1330,32,4700048603,3,MONT_1201, 12/10/2021, 12/16/2021, 12/16/2021
1331,32,4700046090,3,MONT_1201, 12/13/2021, 12/15/2021, 12/15/2021
1332,32,4700025466,3,MONT_1201, 12/06/2021, 12/13/2021, 12/13/2021
1333,32,4700007355,3,MONT_1201, 12/27/2021, , 12/27/2021
1337,32,4700022028,3,MONT_1201, 12/22/2021, , 12/22/2021
1338,32,4700002533,3,MONT_1201, 12/07/2021, 12/02/2021, 12/02/2021
1339,32,4700007447,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1341,32,4700004152,1,FOOD_1197, 11/09/2021, 11/09/2021, 11/09/2021
1342,32,4700014158,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1343,32,4700026431,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1344,32,4700038687,3,MONT_1201, 12/28/2021, , 12/28/2021
1346,32,4700000935,3,MONT_1201, 12/27/2021, , 12/27/2021
1347,32,4700033243,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1354,32,4700042096,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
1355,32,4700010052,3,MONT_1201, 12/16/2021, , 12/16/2021
1356,32,4700011620,1,FOOD_1197, 11/04/2021, 11/15/2021, 11/15/2021
1358,32,4700021352,1,FOOD_1197, 11/10/2021, 11/10/2021, 11/10/2021
1360,32,4700048485,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1361,32,4700048601,3,MONT_1201, 12/10/2021, 12/16/2021, 12/16/2021
1362,32,4700041637,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1363,32,4700047135,3,MONT_1201, 12/16/2021, 12/10/2021, 12/10/2021
1365,32,4700041984,3,MONT_1201, 12/21/2021, 12/16/2021, 12/16/2021
1367,32,4700011956,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1368,32,4700030265,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1369,32,4700029358,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1370,32,4700035747,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1371,32,4700007788,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1372,32,4700007995,3,MONT_1201, 12/28/2021, , 12/28/2021
1373,32,4700039753,3,MONT_1201, 12/29/2021, , 12/29/2021
1374,32,4700031078,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1376,32,4700044326,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1377,32,4700040592,3,MONT_1201, 12/17/2021, , 12/17/2021
1378,32,4700013605,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
1379,32,4700030288,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
1381,32,4700031999,3,MONT_1201, 12/01/2021, 12/07/2021, 12/07/2021
1382,32,4700005961,3,MONT_1201, 12/23/2021, 12/20/2021, 12/20/2021
1383,32,4700044537,3,MONT_1201, 12/16/2021, 12/10/2021, 12/10/2021
1384,32,4700000272,3,MONT_1201, 12/28/2021, , 12/28/2021
1385,32,4700044947,3,MONT_1201, 12/06/2021, 12/07/2021, 12/07/2021
1386,32,4700024801,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
1387,32,4700034853,3,MONT_1201, 12/23/2021, , 12/23/2021
1389,32,4700030464,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
1390,32,4700001333,1,FOOD_1197, 11/12/2021, 11/12/2021, 11/12/2021
1391,32,4700047213,3,MONT_1201, 12/10/2021, 12/13/2021, 12/13/2021
1392,32,4700028938,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1393,32,4700006802,3,MONT_1201, 12/23/2021, , 12/23/2021
1394,32,4700024632,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1396,32,4700044179,3,MONT_1201, 12/17/2021, , 12/17/2021
1397,32,4700008883,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
1398,32,4700046083,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1403,32,4700005803,1,FOOD_1197, 11/05/2021, 11/08/2021, 11/08/2021
1404,32,4700031563,3,MONT_1201, 12/23/2021, , 12/23/2021
1405,32,4700025315,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
1406,32,4700022926,3,MONT_1201, 12/21/2021, 12/15/2021, 12/15/2021
1408,32,4700006064,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1412,32,4700039996,3,MONT_1201, 12/23/2021, , 12/23/2021
1413,32,4700002967,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1414,32,4700010790,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
1416,32,4700044172,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1417,32,4700048522,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1418,32,4700022043,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1419,32,4700028608,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1420,32,4700035521,3,MONT_1201, 12/15/2021, , 12/15/2021
1421,32,4700038702,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1422,32,4700015218,3,MONT_1201, 12/29/2021, , 12/29/2021
1423,32,4700021567,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1424,32,4700044986,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
1425,32,4700006097,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1426,32,4700010529,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1427,32,4700001764,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1428,32,4700005528,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1429,32,4700003092,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1430,32,4700035755,3,MONT_1201, 12/23/2021, , 12/23/2021
1431,32,4700035059,3,MONT_1201, 12/29/2021, , 12/29/2021
1432,32,4700004592,3,MONT_1201, 12/29/2021, , 12/29/2021
1433,32,4700002016,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1434,32,4700014533,3,MONT_1201, 12/16/2021, 12/13/2021, 12/13/2021
1435,32,4700013773,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1436,32,4700047244,3,MONT_1201, 12/21/2021, , 12/21/2021
1438,32,4700034910,3,MONT_1201, 12/21/2021, , 12/21/2021
1439,32,4700022814,3,MONT_1201, 12/14/2021, 12/06/2021, 12/06/2021
1440,32,4700006654,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1441,32,4700027507,3,MONT_1201, 12/23/2021, , 12/23/2021
1442,32,4700025437,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1443,32,4700020472,3,MONT_1201, 12/17/2021, , 12/17/2021
1444,32,4700035788,3,MONT_1201, 12/27/2021, , 12/27/2021
1447,32,4700035010,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
1448,32,4700033877,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1449,32,4700004333,3,MONT_1201, 12/23/2021, , 12/23/2021
1450,32,4700030836,3,MONT_1201, 12/29/2021, , 12/29/2021
1451,32,4700023992,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
1452,32,4700002811,3,MONT_1201, 12/29/2021, , 12/29/2021
1453,32,4700038392,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
1454,32,4700032420,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
1456,32,4700030081,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
1457,32,4700044708,3,MONT_1201, 12/27/2021, , 12/27/2021
1458,32,4700028330,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1459,32,4700008988,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1460,32,4700006848,3,MONT_1201, 12/27/2021, , 12/27/2021
1461,32,4700041031,3,MONT_1201, 12/28/2021, , 12/28/2021
1462,32,4700028673,3,MONT_1201, 12/23/2021, , 12/23/2021
1463,32,4700001279,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1464,32,4700047151,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1465,32,4700013331,3,MONT_1201, 12/27/2021, , 12/27/2021
1466,32,4700025501,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1467,32,4700025023,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
1468,32,4700027369,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1469,32,4700034577,3,MONT_1201, 12/30/2021, , 12/30/2021
1470,32,4700003196,3,MONT_1201, 12/20/2021, 12/21/2021, 12/21/2021
1472,32,4700030595,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
1473,32,4700012701,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1476,32,4700029541,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1477,32,4700030583,3,MONT_1201, 12/01/2021, 12/02/2021, 12/02/2021
1478,32,4700034880,3,MONT_1201, 12/29/2021, , 12/29/2021
1479,32,4700023126,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1480,32,4700032705,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1481,32,4700032601,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1482,32,4700006422,3,MONT_1201, 12/23/2021, , 12/23/2021
1484,32,4700034764,3,MONT_1201, 12/30/2021, , 12/30/2021
1485,32,4700047201,3,MONT_1201, 12/16/2021, , 12/16/2021
1486,32,4700048543,3,MONT_1201, 12/09/2021, 12/13/2021, 12/13/2021
1487,32,4700005463,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
1488,32,4700048477,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1489,32,4700048446,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
1490,32,4700044267,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1491,32,4700035135,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1492,32,4700028441,3,MONT_1201, 12/10/2021, 12/09/2021, 12/09/2021
1493,32,4700001921,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1494,32,4700002349,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
1495,32,4700023898,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
1497,32,4700044592,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1498,32,4700033763,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
1499,32,4700027747,3,MONT_1201, 12/29/2021, , 12/29/2021
1500,32,4700010844,3,MONT_1201, 12/23/2021, 12/22/2021, 12/22/2021
1501,32,4700014039,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1502,32,4700007669,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1503,32,4700001015,1,FOOD_1197, 11/18/2021, 11/19/2021, 11/19/2021
1504,32,4700020232,3,MONT_1201, 12/03/2021, 12/07/2021, 12/07/2021
1505,32,4700040058,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1506,32,4700085194,3,MONT_1201, 12/09/2021, 12/10/2021, 12/10/2021
1507,32,4700030053,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1508,32,4700004054,3,MONT_1201, 12/28/2021, , 12/28/2021
1509,32,4700027283,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1510,32,4700034230,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1511,32,4700003779,3,MONT_1201, 12/28/2021, , 12/28/2021
1512,32,4700023223,3,MONT_1201, 12/22/2021, , 12/22/2021
1513,32,4700001878,3,MONT_1201, 12/22/2021, , 12/22/2021
1514,32,4700020169,3,MONT_1201, 12/16/2021, 12/20/2021, 12/20/2021
1515,32,4700005436,3,MONT_1201, 12/15/2021, 12/14/2021, 12/14/2021
1516,32,4700003270,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1517,32,4700047224,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1518,32,4700027992,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1519,32,4700031666,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1520,32,4700013023,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1521,32,4700024043,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1522,32,4700025923,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1523,32,4700041937,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
1524,32,4700043446,3,MONT_1201, 12/29/2021, , 12/29/2021
1525,32,4700029251,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1526,32,4700002935,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1527,32,4700044684,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
1528,32,4700000621,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1529,32,4700027499,3,MONT_1201, 12/16/2021, , 12/16/2021
1530,32,4700022919,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1531,32,4700012448,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
1532,32,4700022879,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1533,32,4700022011,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1534,32,4700008458,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1536,32,4700021305,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
1538,32,4700008266,3,MONT_1201, 12/27/2021, , 12/27/2021
1539,32,4700039030,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1540,32,4700008755,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1541,32,4700022937,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1542,32,4700010699,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1543,32,4700003035,1,FOOD_1197, 11/04/2021, 11/04/2021, 11/04/2021
1544,32,4700010168,1,FOOD_1197, 11/03/2021, 11/03/2021, 11/03/2021
1545,32,4700014579,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
1546,32,4700027539,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1547,32,4700020569,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1548,32,4700011361,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1549,32,4700004697,3,MONT_1201, 12/28/2021, , 12/28/2021
1550,32,4700000031,3,MONT_1201, 12/27/2021, , 12/27/2021
1551,32,4700026173,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
1552,32,4700004738,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1553,32,4700002284,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1556,32,4700026859,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
1557,32,4700037154,3,MONT_1201, 12/21/2021, , 12/21/2021
1558,32,4700048491,3,MONT_1201, 12/20/2021, , 12/20/2021
1559,32,4700046103,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
1560,32,4700041946,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1561,32,4700023620,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
1562,32,4700004322,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
1563,32,4700011164,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
1564,32,4700044525,3,MONT_1201, 12/28/2021, , 12/28/2021
1565,32,4700002637,3,MONT_1201, 12/22/2021, , 12/22/2021
1566,32,4700011909,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
1567,32,4700045588,3,MONT_1201, 12/28/2021, , 12/28/2021
1568,32,4700000028,3,MONT_1201, 12/28/2021, , 12/28/2021
1569,32,4700039545,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
1570,32,4700040916,3,MONT_1201, 12/29/2021, , 12/29/2021
1572,32,4700026807,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
1573,32,4700044406,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
1574,32,4700045615,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1575,32,4700024371,3,MONT_1201, 12/21/2021, , 12/21/2021
1576,32,4700004553,3,MONT_1201, 12/28/2021, , 12/28/2021
1577,32,4700028585,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1578,32,4700032004,3,MONT_1201, 12/01/2021, 12/10/2021, 12/10/2021
1579,32,4700023274,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
1580,32,4700034890,3,MONT_1201, 12/28/2021, , 12/28/2021
1581,32,4700039888,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1582,32,4700007990,3,MONT_1201, 12/22/2021, 12/16/2021, 12/16/2021
1583,32,4700003915,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
1585,32,4700004862,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
1586,32,4700007603,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1587,32,4700032750,3,MONT_1201, 12/22/2021, , 12/22/2021
1588,32,4700022771,3,MONT_1201, 12/16/2021, , 12/16/2021
1589,32,4700022531,3,MONT_1201, 12/27/2021, , 12/27/2021
1590,32,4700011070,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
1591,32,4700006605,3,MONT_1201, 12/20/2021, , 12/20/2021
1592,32,4700006508,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1593,32,4700046203,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1594,32,4700025963,3,MONT_1201, 12/29/2021, , 12/29/2021
1595,32,4700010075,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1596,32,4700048437,3,MONT_1201, 12/17/2021, 12/16/2021, 12/16/2021
1597,32,4700030093,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1598,32,4700016678,3,MONT_1201, 12/16/2021, 12/23/2021, 12/23/2021
1599,32,4700022910,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
1600,32,4700001598,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1601,32,4700034964,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
1602,32,4700007313,3,MONT_1201, 12/03/2021, 12/06/2021, 12/06/2021
1603,32,4700044936,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1605,32,4700000555,3,MONT_1201, 12/28/2021, , 12/28/2021
1606,32,4700033864,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
1607,32,4700030345,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1608,32,4700044295,1,FOOD_1197, 11/18/2021, 11/24/2021, 11/24/2021
1609,32,4700006443,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1610,32,4700034787,3,MONT_1201, 12/17/2021, 12/09/2021, 12/09/2021
1611,32,4700034815,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1612,32,4700010838,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
1613,32,4700031811,3,MONT_1201, 12/09/2021, 12/06/2021, 12/06/2021
1614,32,4700047096,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1615,32,4700031160,3,MONT_1201, 12/27/2021, , 12/27/2021
1616,32,4700005835,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1617,32,4700010745,3,MONT_1201, 12/23/2021, , 12/23/2021
1618,32,4700005330,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
1619,32,4700028929,3,MONT_1201, 12/30/2021, , 12/30/2021
1620,32,4700000836,3,MONT_1201, 12/15/2021, 12/20/2021, 12/20/2021
1621,32,4700035796,3,MONT_1201, 12/29/2021, , 12/29/2021
1622,32,4700006239,3,MONT_1201, 12/23/2021, , 12/23/2021
1623,32,4700038611,3,MONT_1201, 12/03/2021, 12/02/2021, 12/02/2021
1624,32,4700007405,3,MONT_1201, 12/15/2021, 12/16/2021, 12/16/2021
1625,32,4700021732,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
1627,32,4700048476,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
1628,32,4700022767,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
1629,32,4700012639,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1630,32,4700015912,3,MONT_1201, 12/06/2021, 12/03/2021, 12/03/2021
1631,32,4700002097,3,MONT_1201, 12/13/2021, , 12/13/2021
1632,32,4700006927,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1633,32,4700047242,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1634,32,4700032729,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
1636,32,4700038555,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
1637,32,4700022783,3,MONT_1201, 12/17/2021, , 12/17/2021
1642,32,4700006894,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
1643,32,4700022549,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
1644,32,4700021308,3,MONT_1201, 12/28/2021, , 12/28/2021
1645,32,4700016645,3,MONT_1201, 12/20/2021, , 12/20/2021
1646,32,4700008499,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
1647,32,4700003845,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1648,32,4700020665,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1650,32,4700030891,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
1652,32,4700044344,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1653,32,4700026944,3,MONT_1201, 12/16/2021, , 12/16/2021
1654,32,4700031055,3,MONT_1201, 12/02/2021, 12/01/2021, 12/01/2021
1655,32,4700022002,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1656,32,4700023838,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
1657,32,4700041642,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1658,32,4700039645,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
1659,32,4700045748,1,FOOD_1197, 11/18/2021, 11/15/2021, 11/15/2021
1660,32,4700001953,1,FOOD_1197, 11/02/2021, 11/02/2021, 11/02/2021
1661,32,4700033198,1,FOOD_1197, 11/16/2021, 11/16/2021, 11/16/2021
1662,32,4700006926,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
1663,32,4700020933,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
1664,32,4700032049,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
1665,32,4700032589,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1666,32,4700048503,3,MONT_1201, 12/29/2021, , 12/29/2021
1667,32,4700007044,3,MONT_1201, 12/29/2021, , 12/29/2021
1668,32,4700000860,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
1669,32,4700022597,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
1670,32,4700001788,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
1671,32,4700006036,3,MONT_1201, 12/13/2021, , 12/13/2021
1672,32,4700048525,3,MONT_1201, 12/29/2021, , 12/29/2021
1673,32,4700031593,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
1674,32,4700031798,3,MONT_1201, 12/03/2021, 12/01/2021, 12/01/2021
1675,32,4700031740,3,MONT_1201, 12/02/2021, 12/16/2021, 12/16/2021
1676,32,4700022532,3,MONT_1201, 12/28/2021, , 12/28/2021
1677,32,4700003641,3,MONT_1201, 12/22/2021, , 12/22/2021
1678,32,4700038600,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
1679,32,4700013766,3,MONT_1201, 12/20/2021, , 12/20/2021
1680,32,4700042451,3,MONT_1201, 12/20/2021, , 12/20/2021
1681,32,4700032297,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
1682,32,4700013494,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
1683,32,4700023486,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
1684,32,4700008305,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
1685,32,4700046208,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
1686,32,4700047198,3,MONT_1201, 12/01/2021, 12/06/2021, 12/06/2021
1687,32,4700044941,3,MONT_1201, 12/23/2021, , 12/23/2021
1688,32,4700028266,3,MONT_1201, 12/02/2021, 12/01/2021, 12/01/2021
1690,32,4700008752,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
